Time,kVARh,kWh,Power_Factor
1380,133.799998,312.119995,0.919003916666667
1381,135.989996,305.939992,0.91370725
1382,135.779997,298.679996,0.910287583333333
1383,140.219997,293.519989,0.9023205
1384,139.319999,292.679995,0.902912916666667
1385,131.189999,275.189993,0.902669916666667
1386,131.31,268.739996,0.898370333333333
1387,139.109998,260.729999,0.882200583333333
1388,141.719997,244.259994,0.864792
1389,66.36,169.319997,0.93268225
1390,49.74,149.939997,0.9491565
1391,48.69,126.48,0.932678833333333
1392,53.58,118.349999,0.910926384615385
1393,45.75,97.379998,0.905099181818182
1394,50.01,106.59,0.90531675
1395,49.47,106.229998,0.906523666666667
1396,48.03,107.159998,0.91254825
1397,48.63,107.729998,0.911417916666667
1398,47.94,107.969997,0.913748833333333
1399,40.95,126.539996,0.950815166666667
1400,116.459994,216.239996,0.882319083333333
1401,130.319999,276.029997,0.90379225
1402,129.389997,299.039994,0.9177475
1403,131.19,310.109991,0.920888416666667
1404,133.079997,323.489993,0.924717833333333
1405,133.739996,321.599995,0.923182
1406,135.629998,315.029994,0.918463916666667
1407,137.429998,308.399989,0.913408666666667
1408,140.009998,303.959992,0.908260083333333
1409,133.229997,276.809993,0.90082225
1410,131.519999,261.899995,0.89363675
1411,135.119997,271.949993,0.895516
1412,138.9,249.209995,0.873276166666667
1413,62.88,178.949997,0.94449525
1414,48.6,171.329995,0.9619875
1415,52.56,137.069997,0.931397916666667
1416,57.03,128.249996,0.913283307692308
1417,47.67,109.349996,0.916023
1418,53.13,111.509997,0.902741416666667
1419,53.31,118.859998,0.911737583333333
1420,51.39,120.299997,0.919163416666667
1421,50.97,112.679996,0.91113325
1422,50.4,120.029999,0.921172166666667
1423,45.75,116.669997,0.930370333333333
1424,113.279997,177.509994,0.844404333333333
1425,116.579997,200.339994,0.86354025
1426,129.689998,216.929998,0.85822925
1427,134.249998,223.139994,0.856742
1428,132.78,245.909994,0.879701083333333
1429,135.329995,234.869995,0.86624425
1430,134.399999,237.389995,0.8701995
1431,135.359999,249.149994,0.878594166666667
1432,138.599997,236.189993,0.86238875
1433,139.799999,231.179993,0.855683333333333
1434,141.119997,236.729996,0.85873875
1435,145.619998,197.369997,0.804515
1436,144.839994,190.079996,0.795334333333333
1437,63.96,130.289998,0.90079125
1438,52.71,109.649997,0.901312833333333
1439,48.99,110.459998,0.913509333333333
1440,52.44,125.039999,0.921597384615385
1441,44.43,98.28,0.911197090909091
1442,48.9,115.169999,0.919719333333333
1443,49.05,113.279998,0.917121916666667
1444,48.39,107.519998,0.91185925
1445,49.56,119.219997,0.922941
1446,49.17,110.639997,0.91354925
1447,94.109999,152.219995,0.851433
1448,129.209998,215.399995,0.857429916666667
1449,138.509997,220.499996,0.84680725
1450,136.979998,230.489995,0.859152333333333
1451,136.679999,249.299994,0.876745833333333
1452,135.479997,245.309994,0.875335
1453,137.129999,247.199994,0.874384666666667
1454,138.299996,242.189993,0.867875
1455,134.879998,204.899996,0.835154583333333
1456,128.219997,192.929995,0.832724333333334
1457,60.51,125.969998,0.903097166666667
1458,55.59,111.209997,0.8944715
1459,56.1,119.099997,0.903798083333333
1460,57.09,120.329997,0.902764083333333
1461,48.57,106.589999,0.910007416666667
1462,47.94,115.979999,0.923556833333333
1463,48.78,109.529996,0.91309225
1464,52.41,116.069999,0.911255923076923
1465,43.56,109.679999,0.929346636363636
1466,47.22,105.809996,0.913188333333333
1467,46.35,109.439998,0.920323166666667
1468,45.06,116.219998,0.932127916666667
1469,47.49,107.519999,0.914748166666667
1470,46.53,111.239997,0.921823416666666
1471,43.65,134.759999,0.950819833333333
1472,120.33,228.419993,0.886053583333334
1473,127.559996,278.249991,0.908185833333333
1474,127.319998,299.249994,0.920132166666667
1475,128.279996,305.339995,0.921819916666667
1476,130.619998,317.12999,0.924388583333333
1477,128.55,312.509992,0.924703166666667
1478,129.149998,297.569996,0.91727525
1479,127.649999,298.769994,0.91952025
1480,133.169997,291.359994,0.90938375
1481,125.669999,268.169995,0.905467416666667
1482,126.539999,270.299991,0.905639666666667
1483,129.779999,256.529994,0.891834666666667
1484,133.619995,235.289994,0.8695335
1485,60.569999,176.849994,0.946674416666667
1486,47.1,146.909996,0.951692583333333
1487,48,114.839999,0.92238575
1488,50.67,127.2,0.928700461538462
1489,43.02,96.899998,0.913970909090909
1490,47.22,106.319996,0.913917833333333
1491,45.69,118.799995,0.93307575
1492,44.46,106.919999,0.923294
1493,45.87,107.579999,0.91988125
1494,41.4,118.919999,0.9440105
1495,40.71,125.999997,0.9512235
1496,120.66,225.359995,0.883077416666667
1497,129.179999,283.379993,0.909648916666667
1498,127.799994,289.619996,0.914743
1499,128.429996,303.119991,0.920542333333334
1500,127.349997,320.219994,0.929105333333333
1501,128.069995,306.299995,0.922526583333333
1502,128.189998,289.919994,0.91455975
1503,129.809997,297.689989,0.91661825
1504,133.649998,284.819993,0.9052075
1505,125.879998,267.809995,0.90502175
1506,124.949996,267.599992,0.906060666666667
1507,130.049999,252.599993,0.88881575
1508,132.209999,239.369996,0.875326
1509,59.489999,173.339997,0.946787833333333
1510,45.6,148.499997,0.95572875
1511,45.42,123.269998,0.93769625
1512,49.95,126.779996,0.930283153846154
1513,42.66,98.279998,0.916815727272727
1514,45.66,104.789999,0.916738833333333
1515,45.12,116.549997,0.932184833333333
1516,44.04,105.569997,0.922767
1517,46.08,106.019998,0.917154666666667
1518,45.78,118.409998,0.93272625
1519,40.95,124.829997,0.949445833333333
1520,118.799998,224.819997,0.885376666666667
1521,129.779998,280.379995,0.907214833333334
1522,129.989997,283.199991,0.908813083333333
1523,131.789996,296.36999,0.913520083333333
1524,130.529997,311.909992,0.92223825
1525,130.469998,304.679996,0.919073916666667
1526,130.259999,289.169994,0.911731
1527,134.999998,291.809996,0.90749675
1528,135.419996,285.629994,0.90335875
1529,135.449995,270.689994,0.894278583333333
1530,138.599994,268.049996,0.888226166666667
1531,146.549997,261.389993,0.872058666666667
1532,149.909997,251.009998,0.8584265
1533,69.9,174.959997,0.929891333333333
1534,48.9,151.109997,0.951262
1535,50.28,122.189997,0.924055583333333
1536,55.05,118.59,0.906983846153846
1537,46.77,110.849998,0.920890727272727
1538,50.82,109.139999,0.9065355
1539,51.63,109.229999,0.9040975
1540,49.26,119.699998,0.924157416666667
1541,51.57,109.859998,0.905202583333333
1542,47.73,108.81,0.91567825
1543,46.23,134.819996,0.9441655
1544,129.989997,227.699995,0.8697025
1545,138.029998,262.919997,0.885240666666667
1546,138.029998,293.999995,0.904747916666667
1547,141.719997,303.089996,0.905667666666667
1548,142.199997,303.929996,0.9056355
1549,144.029997,312.419992,0.907922166666667
1550,141.989996,305.309993,0.906465166666667
1551,148.859997,296.069993,0.893427
1552,143.339997,290.339993,0.896667583333333
1553,133.919999,281.969996,0.903177333333333
1554,134.249997,259.439994,0.888065333333333
1555,136.679993,248.159997,0.875909333333333
1556,141.689995,251.759992,0.871381083333333
1557,67.65,169.289996,0.929944
1558,53.16,144.659997,0.938636333333333
1559,53.19,132.449998,0.927739666666667
1560,59.13,122.429998,0.899466692307692
1561,49.92,98.879997,0.892714818181818
1562,54.24,109.859999,0.89629625
1563,51.9,116.4,0.912717583333333
1564,51,107.49,0.90345475
1565,52.95,108.18,0.898198083333333
1566,52.08,119.069997,0.915966833333333
1567,49.23,121.439997,0.92674175
1568,132.089998,223.049999,0.86182125
1569,141.419996,286.859992,0.89613825
1570,138.539998,294.899995,0.90507625
1571,138.839999,293.789994,0.904096166666667
1572,140.279997,319.07999,0.915375083333334
1573,139.979998,316.259995,0.914053333333333
1574,137.219998,298.949992,0.908724333333333
1575,140.489994,295.199994,0.90291175
1576,142.169994,294.389992,0.900263833333333
1577,134.909997,266.279991,0.892034
1578,134.879998,257.249993,0.88561775
1579,137.28,258.359996,0.882852583333333
1580,140.489998,242.249995,0.86504575
1581,66.15,170.759997,0.9335835
1582,50.58,166.049996,0.956370583333333
1583,50.55,123.749998,0.924569333333333
1584,54.06,116.399997,0.906873153846154
1585,44.01,107.939996,0.925665
1586,48.63,105.959997,0.908834333333334
1587,49.86,106.109997,0.9050445
1588,49.53,117.299999,0.920706916666667
1589,49.8,106.619998,0.906032166666667
1590,48.78,106.229995,0.90867825
1591,44.37,115.619995,0.933229666666667
1592,111.809998,171.719997,0.839139583333333
1593,113.759996,185.489996,0.852362166666667
1594,126.719995,213.959998,0.860310333333333
1595,131.849996,217.949995,0.855475416666667
1596,134.339999,223.229997,0.85680625
1597,135.749998,238.979997,0.86899
1598,138.899996,242.309995,0.867422083333333
1599,139.679996,236.309996,0.860779
1600,143.489999,232.679995,0.851070166666667
1601,142.829995,242.789995,0.861792166666667
1602,136.74,223.19999,0.852432166666667
1603,139.259996,199.079998,0.819273416666667
1604,142.739998,201.179995,0.815360583333333
1605,64.05,117.45,0.88098775
1606,53.64,109.439996,0.89797575
1607,49.56,116.25,0.919331083333333
1608,54.66,117.239997,0.906048923076923
1609,44.34,97.979998,0.911042454545454
1610,48.78,117.18,0.922640166666667
1611,4.14,9.719999,0.920024
1612,45.18,98.249999,0.908529636363636
1613,48.12,107.009999,0.911967666666667
1614,49.17,119.069997,0.923915416666667
1615,96.209999,154.499997,0.849660833333333
1616,133.859995,205.949996,0.838239
1617,139.229999,235.469995,0.860645083333333
1618,139.289999,232.979993,0.858236416666667
1619,137.7,240.269993,0.867611416666667
1620,138.359998,255.779993,0.879400416666667
1621,140.339995,244.499996,0.867224666666667
1622,141.869996,229.769992,0.850641833333333
1623,140.249998,220.799994,0.84409725
1624,134.459998,197.609994,0.826670916666667
1625,65.28,119.01,0.879141083333333
1626,59.97,124.469996,0.9003915
1627,59.25,112.439999,0.884686833333333
1628,59.52,112.229998,0.883440833333333
1629,51.84,116.699995,0.913520833333334
1630,52.44,104.129999,0.893132666666666
1631,52.29,105.659999,0.896276916666667
1632,56.7,126.149999,0.911824076923077
1633,46.41,96.329997,0.900889090909091
1634,51.72,106.709997,0.899603166666667
1635,51,115.08,0.913395666666667
1636,50.64,105.119998,0.900902
1637,48.9,108.389998,0.91090675
1638,50.16,113.849997,0.914395583333333
1639,51.15,124.289997,0.923980583333333
1640,128.819997,231.749994,0.874742666666667
1641,134.489998,275.969994,0.8988595
1642,131.789999,288.599993,0.909587833333333
1643,130.799999,309.719994,0.920921583333333
1644,132.659999,325.289991,0.925922583333333
1645,132.329999,314.369994,0.921594333333334
1646,135.059996,305.759996,0.914682416666667
1647,133.829997,305.849992,0.916131083333333
1648,133.949996,300.119994,0.913161166666667
1649,131.009997,282.569996,0.907228583333333
1650,130.949997,274.619992,0.902591
1651,134.729999,264.179994,0.890758916666667
1652,137.069998,244.949995,0.87228
1653,60.87,165.239996,0.939467
1654,47.37,142.979995,0.949223833333333
1655,46.5,123.929998,0.935212333333333
1656,52.44,119.909997,0.916176769230769
1657,43.53,109.349998,0.928682090909091
1658,47.61,113.729999,0.921812083333333
1659,47.88,110.159998,0.917116416666666
1660,47.04,118.499997,0.928799333333333
1661,46.08,112.98,0.925721916666666
1662,46.44,109.379998,0.920466916666667
1663,45.09,134.789997,0.945774916666667
1664,123.689998,228.449994,0.880725333333333
1665,130.679999,262.559995,0.894975
1666,131.429999,293.579995,0.9125775
1667,130.379998,310.739992,0.92192775
1668,132.479994,309.689994,0.919235416666667
1669,133.199998,307.529994,0.917487333333333
1670,134.519997,311.309992,0.91794425
1671,133.169997,294.779992,0.911243
1672,136.319996,289.349994,0.90458825
1673,130.409999,274.589992,0.903308416666667
1674,130.109999,277.319997,0.905256083333333
1675,132.899998,255.689991,0.88720925
1676,136.649999,248.069996,0.875872333333333
1677,63.36,175.979996,0.941741916666667
1678,49.59,154.049999,0.9509175
1679,50.04,124.079998,0.927021
1680,53.67,116.969997,0.908887692307692
1681,47.16,110.609999,0.919794727272727
1682,51.81,107.489999,0.9008095
1683,50.52,107.879999,0.905613416666667
1684,49.95,116.639997,0.918700666666667
1685,48.6,110.279998,0.914846916666667
1686,48.33,107.1,0.911488833333333
1687,50.01,129.449998,0.92988125
1688,129.749999,240.299994,0.881358833333333
1689,138.809999,278.06999,0.894656333333333
1690,136.139997,292.199993,0.906326416666667
1691,149.939998,331.019993,0.9111755
1692,151.889998,322.409995,0.904612416666667
1693,136.169998,309.089993,0.91508575
1694,135.779997,306.239992,0.914151083333333
1695,137.609996,298.499994,0.907938166666666
1696,144.659997,290.009995,0.894840416666667
1697,143.039996,280.979993,0.891156
1698,141.719996,276.989992,0.890182833333333
1699,143.909999,261.899994,0.876181416666667
1700,149.339997,250.109992,0.858566416666667
1701,70.23,167.399998,0.92378175
1702,51.42,156.239999,0.94972575
1703,49.65,129.329999,0.932738166666667
1704,55.71,119.189999,0.905810846153846
1705,45.6,105.659997,0.917678272727273
1706,49.77,110.399998,0.911070583333333
1707,50.94,106.379999,0.901929
1708,50.43,114.149998,0.91411275
1709,48.27,112.949999,0.919177666666667
1710,48.24,116.609999,0.9236065
1711,48.87,141.569998,0.94469525
1712,127.619994,227.339993,0.8731105
1713,71.4,203.819992,0.944019916666667
1714,95.459998,257.399994,0.9400375
1715,161.819998,323.609995,0.894210583333333
1716,168.749995,327.479993,0.888880333333333
1717,166.859995,337.709993,0.8964885
1718,166.199997,321.509993,0.8880575
1719,166.319999,309.209992,0.880679833333333
1720,169.649996,308.219992,0.876011166666667
1721,160.079999,298.799993,0.88130475
1722,160.379999,275.309992,0.864030666666667
1723,165.239996,269.249993,0.852252333333333
1724,167.489998,274.649995,0.853684416666667
1725,96.15,202.079992,0.90384225
1726,73.92,169.739997,0.916500166666667
1727,81.6,168.269998,0.8994285
1728,90.36,151.379996,0.858632692307692
1729,77.28,125.909996,0.852273545454545
1730,85.44,147.689995,0.865168833333334
1731,85.77,139.769999,0.852089833333333
1732,84.54,137.909997,0.852559583333333
1733,81.12,146.309996,0.873970416666667
1734,81.96,142.739998,0.866823583333333
1735,81.69,157.829996,0.887136583333333
1736,160.919996,251.339996,0.842465166666667
1737,167.939997,297.389995,0.87057975
1738,166.259997,304.559995,0.877699
1739,166.619998,316.739993,0.88487775
1740,166.649996,334.829994,0.8951175
1741,167.039994,322.559993,0.887887
1742,166.979995,308.909996,0.879647916666667
1743,164.819997,316.799995,0.887066916666667
1744,169.799997,305.519996,0.874039333333333
1745,162.269996,286.919992,0.87043125
1746,160.379996,282.719994,0.86973325
1747,164.879998,277.559995,0.85945025
1748,165.899996,265.109994,0.847592416666667
1749,95.4,201.899997,0.905012333333333
1750,81.78,193.229995,0.920774333333333
1751,82.35,161.099996,0.889112
1752,90.09,153.509999,0.862358615384615
1753,75.09,133.109997,0.8706
1754,81.24,145.379998,0.872613833333333
1755,80.49,138.659999,0.8648465
1756,81.09,140.819998,0.86642525
1757,80.43,149.309995,0.880122583333333
1758,80.79,138.959995,0.864501916666667
1759,76.83,138.179996,0.873994166666667
1760,136.859993,212.939996,0.841276833333333
1761,140.849999,214.319994,0.835460166666667
1762,156.659994,235.859993,0.83301075
1763,158.579995,242.429996,0.836602333333333
1764,160.5,258.269996,0.849309083333333
1765,164.73,255.719993,0.840633583333333
1766,165.599996,257.729996,0.841293333333333
1767,167.369998,264.029996,0.844573583333333
1768,170.699995,262.559993,0.838240166666667
1769,175.739997,254.909997,0.823243416666667
1770,174.239998,239.159995,0.808135333333333
1771,172.889997,223.769995,0.791249083333333
1772,170.789997,215.309995,0.783194166666667
1773,95.97,143.76,0.8332955
1774,83.49,132.929998,0.847426
1775,82.95,145.289999,0.868071083333333
1776,90.54,145.289995,0.848691923076923
1777,76.14,123.029996,0.850333636363636
1778,81.36,143.489997,0.869483
1779,82.11,135.239998,0.854620833333333
1780,81.6,134.069994,0.854234333333333
1781,79.5,142.859999,0.87307575
1782,78.66,137.009997,0.866929583333333
1783,126.029999,176.279999,0.813948916666667
1784,163.139993,226.649995,0.810265833333333
1785,169.199993,240.089995,0.81735
1786,167.159997,250.409998,0.831480583333333
1787,171.659997,275.879992,0.848864666666667
1788,171.389996,275.699992,0.849187666666667
1789,171.269997,269.759992,0.84419825
1790,173.309999,262.079993,0.83405075
1791,168.539997,237.719997,0.815103
1792,163.709997,214.590001,0.795045333333333
1793,96.3,150.809993,0.843863666666667
1794,90.48,151.799995,0.85841175
1795,90.57,142.889993,0.844626916666667
1796,91.02,145.739996,0.847942333333333
1797,83.97,145.44,0.865610166666667
1798,80.82,135.149993,0.858215
1799,79.77,138.719997,0.8666485
1800,89.85,158.519999,0.869594461538461
1801,76.14,124.649997,0.853378909090909
1802,80.4,137.28,0.862899916666667
1803,79.56,147.029997,0.879066916666667
1804,81,136.979998,0.860716166666667
1805,79.05,136.889998,0.865963666666667
1806,78.6,140.399997,0.87225775
1807,77.76,150.029998,0.887706666666667
1808,74.58,151.109994,0.896266
1809,153.359998,229.529993,0.83230125
1810,156.119999,248.279992,0.846312166666667
1811,156.659998,240.239994,0.837571416666667
1812,157.529996,242.279992,0.838323083333333
1813,156.569998,246.239996,0.8437805
1814,156.299995,253.079996,0.850637
1815,156.569998,255.929997,0.853017833333333
1816,155.819999,261.569996,0.859103666666667
1817,160.559996,259.349993,0.850246083333333
1818,162.269998,255.179996,0.84377975
1819,164.579997,248.009994,0.83301925
1820,165.659999,238.499994,0.821307833333333
1821,167.279996,240.389993,0.8206505
1822,167.909995,232.499992,0.809921166666667
1823,84.479999,146.579997,0.86838525
1824,85.98,157.169998,0.876795615384615
1825,73.98,132.269998,0.872172727272727
1826,80.61,137.189997,0.862184833333333
1827,80.82,141.809997,0.868296583333333
1828,80.55,145.679995,0.874577583333333
1829,78.63,137.039998,0.867359166666667
1830,79.32,139.019996,0.86847875
1831,78.75,170.489993,0.9067705
1832,158.339999,257.279996,0.852447416666667
1833,168.239993,292.289991,0.866522666666667
1834,151.859999,301.109996,0.892993
1835,110.939999,296.099995,0.93615225
1836,159.539995,327.119991,0.8988465
1837,162.989998,333.089992,0.898091583333333
1838,165.749998,328.499992,0.892687583333333
1839,164.369997,309.449993,0.883145
1840,166.169997,300.959991,0.875368583333333
1841,160.349995,291.359995,0.87598325
1842,161.249994,276.119995,0.863226166666667
1843,164.519997,259.319993,0.844287666666667
1844,165.899995,253.859997,0.83702625
1845,94.95,203.249993,0.9065235
1846,80.94,176.489997,0.90886325
1847,79.56,155.369996,0.889553333333333
1848,86.88,158.789997,0.876810230769231
1849,73.74,125.099996,0.861470090909091
1850,80.7,140.189995,0.866252916666667
1851,80.13,146.129996,0.876343416666667
1852,79.68,136.469998,0.863574916666667
1853,78.78,141.629998,0.87331125
1854,78.12,144.899997,0.879689833333333
1855,79.59,154.229997,0.88778675
1856,157.109994,256.649996,0.852781583333333
1857,165.299997,300.779992,0.876333416666667
1858,165.839998,311.759992,0.882848916666667
1859,166.229998,328.439993,0.8918655
1860,167.519996,339.929991,0.8969075
1861,166.619997,325.319994,0.88985975
1862,166.949998,321.239991,0.88727325
1863,167.309998,319.979991,0.88604575
1864,173.129997,306.749995,0.870843333333333
1865,171.299998,296.309993,0.865708666666667
1866,171.269994,294.719994,0.86454625
1867,173.789999,279.599993,0.849245166666667
1868,174.599996,270.329996,0.839918083333333
1869,99.209999,200.639996,0.8970685
1870,80.58,178.379997,0.910788166666667
1871,79.68,149.249997,0.8819155
1872,88.2,157.08,0.871452692307692
1873,74.82,130.829998,0.867413727272727
1874,82.08,137.639998,0.858869916666667
1875,82.32,144.149998,0.867751
1876,81.69,143.399997,0.868406166666667
1877,79.98,139.199997,0.86705
1878,81.36,143.819998,0.8700195
1879,79.98,163.619998,0.898220416666667
1880,158.729998,248.009993,0.843013833333333
1881,169.379999,284.669997,0.858979166666667
1882,166.649998,314.459995,0.883406583333333
1883,165.029996,316.679994,0.886517
1884,167.309995,319.739994,0.885911166666667
1885,166.979997,327.959995,0.890992416666667
1886,165.809998,320.72999,0.888138166666667
1887,165.389998,306.719996,0.880177916666667
1888,173.729999,301.289993,0.866283
1889,159.059994,295.679993,0.880589916666667
1890,161.219996,278.519997,0.865257
1891,164.669997,267.959993,0.851949666666667
1892,163.019996,263.999993,0.850813
1893,94.83,201.089993,0.904679333333334
1894,81.75,169.709998,0.900928833333333
1895,81.54,150.749996,0.879107333333334
1896,88.47,160.949997,0.875625384615385
1897,73.74,124.139998,0.859722727272727
1898,80.61,135.239997,0.858783416666667
1899,82.02,146.429998,0.872159666666667
1900,82.29,135.149995,0.854100416666667
1901,79.5,136.679997,0.864218083333333
1902,79.23,147.059997,0.880155833333333
1903,80.1,151.919998,0.883593333333333
1904,157.049997,249.719995,0.847362916666667
1905,166.889995,303.509996,0.87618275
1906,168.179995,309.239994,0.878480166666667
1907,167.249997,319.529994,0.88588125
1908,169.229997,337.589989,0.89388075
1909,169.439997,325.31999,0.886830833333333
1910,169.109996,311.789991,0.878994583333333
1911,167.519999,317.069992,0.884119166666667
1912,170.459997,302.909992,0.87142425
1913,162.869999,285.029996,0.86824975
1914,163.319998,279.929993,0.863724666666667
1915,167.309997,269.909994,0.849628916666667
1916,165.719997,262.109991,0.845194833333333
1917,95.22,202.529996,0.905485083333333
1918,72.87,180.959998,0.927411416666667
1919,72.15,148.889997,0.899186833333333
1920,82.41,154.349996,0.881811384615385
1921,68.1,128.999995,0.883949181818182
1922,76.11,135.239999,0.871467
1923,75.75,141.719996,0.881413916666667
1924,75.66,141.239995,0.881036333333333
1925,74.16,134.579996,0.875821166666667
1926,74.79,141.119999,0.883117833333333
1927,73.86,140.999998,0.885445333333333
1928,134.219998,196.649997,0.8261675
1929,136.649994,215.099994,0.8437245
1930,151.049997,234.749995,0.84085975
1931,153.929998,236.249993,0.837832583333333
1932,158.369999,244.169997,0.838817833333333
1933,157.139996,251.309994,0.847821333333333
1934,155.819999,250.919992,0.849519666666667
1935,156.779996,250.889996,0.8480325
1936,158.669995,256.529993,0.850300166666667
1937,162.239997,255.359997,0.843872166666667
1938,160.169997,238.709996,0.830317166666667
1939,160.829997,219.719997,0.806821833333333
1940,162.629995,217.889995,0.801277083333333
1941,91.68,143.279996,0.843669333333333
1942,83.82,137.549997,0.854029166666667
1943,77.22,142.409997,0.878426666666667
1944,84.9,148.079996,0.867153230769231
1945,70.8,123.719998,0.867923727272727
1946,76.26,141.6,0.879811083333333
1947,74.46,138.329997,0.880116
1948,74.67,133.739997,0.873125833333333
1949,74.46,139.229999,0.881298166666667
1950,77.94,141.089999,0.874864
1951,123.959995,178.199995,0.821262166666667
1952,157.199997,221.309993,0.814529083333333
1953,166.469996,257.639995,0.839713833333333
1954,165.899996,256.409994,0.839446333333333
1955,161.579997,263.519992,0.852474166666667
1956,161.849998,275.909993,0.862476583333333
1957,163.739998,267.239993,0.852662916666667
1958,162.449997,249.029994,0.837327083333333
1959,157.529996,236.669994,0.832378333333333
1960,152.219997,218.249994,0.819614166666667
1961,87.63,145.769997,0.85814225
1962,83.58,147.179997,0.869044666666667
1963,85.08,148.319994,0.866914583333333
1964,85.71,141.839998,0.855857
1965,79.05,139.739996,0.870033666666667
1966,78.09,140.969999,0.87432025
1967,75.51,133.079997,0.869745166666667
1968,82.89,152.189999,0.877603538461538
1969,70.29,129.149996,0.877706272727273
1970,76.68,134.339995,0.868478833333333
1971,76.41,134.759995,0.8698015
1972,75.15,143.489997,0.885354416666667
1973,74.76,133.949999,0.873196666666667
1974,73.95,133.379996,0.87456825
1975,77.01,162.269997,0.902071666666667
1976,153.359997,250.169992,0.853235583333333
1977,157.679999,286.679994,0.875988
1978,159.749994,312.179991,0.889714666666667
1979,159.839998,329.789995,0.899832583333333
1980,154.829997,323.339994,0.901931083333333
1981,161.159995,325.919991,0.896334166666667
1982,159.569998,323.759993,0.896965166666667
1983,158.459996,311.549994,0.891326416666667
1984,159.509994,305.279993,0.886267333333333
1985,163.379995,304.949992,0.881392083333333
1986,168.089997,291.149991,0.865786583333333
1987,176.699998,283.109998,0.848273166666667
1988,177.959997,275.879995,0.840228
1989,99.989999,201.569994,0.896437
1990,81.45,176.549998,0.907795083333333
1991,81.24,157.139994,0.887956833333333
1992,91.59,148.319995,0.850439307692308
1993,76.17,122.249998,0.848727818181818
1994,78.57,145.379999,0.879279166666667
1995,78.96,133.829998,0.861244333333333
1996,77.31,132.36,0.863493666666666
1997,76.14,137.429997,0.874187333333333
1998,76.77,138.12,0.873593083333333
1999,73.05,150.509998,0.898415083333334
2000,151.439998,244.949991,0.8512495
2001,155.579997,294.449995,0.883747583333333
2002,161.939997,306.509992,0.88416025
2003,161.579996,316.379992,0.890366666666667
2004,160.409997,330.179991,0.899420916666667
2005,161.999995,333.56999,0.898876916666667
2006,162.299996,317.879992,0.890525333333333
2007,161.669997,308.279996,0.88560375
2008,163.439999,314.039994,0.88686275
2009,157.829997,289.049996,0.8776305
2010,157.259996,287.399996,0.877228416666667
2011,160.829998,276.029993,0.864012583333333
2012,162.689995,273.029991,0.858987833333333
2013,92.97,208.559994,0.91390425
2014,80.46,177.809996,0.91081325
2015,80.4,154.529997,0.887024666666667
2016,89.52,162.149998,0.87542
2017,76.26,137.909996,0.875122181818182
2018,79.77,148.649996,0.881148916666667
2019,79.83,149.249997,0.881766166666667
2020,79.98,149.429996,0.881638916666667
2021,77.64,138.869998,0.87251425
2022,79.38,135.239998,0.862425333333333
2023,78.27,164.999996,0.902177166666667
2024,153.929999,256.409995,0.8582395
2025,157.649999,292.529993,0.880167833333333
2026,158.519996,316.949991,0.89426825
2027,158.609999,331.799991,0.902101083333333
2028,158.639997,326.429995,0.89931
2029,159.059997,332.819992,0.902124666666667
2030,159.059997,329.639993,0.900417916666667
2031,157.709998,309.179994,0.890805166666667
2032,163.739993,305.78999,0.88155675
2033,162.809998,309.239991,0.884829583333334
2034,162.299996,286.739993,0.87012825
2035,166.229993,275.759993,0.856421083333333
2036,166.919996,275.009995,0.854805666666667
2037,96.12,198.689994,0.900860666666667
2038,48.24,143.819996,0.948153083333333
2039,44.04,133.859999,0.949764083333333
2040,52.86,125.009996,0.919557769230769
2041,46.44,98.609998,0.904651727272727
2042,48.72,114.059998,0.918557166666667
2043,47.61,114.149997,0.922334416666667
2044,47.49,106.74,0.913621666666667
2045,45.84,110.37,0.923053833333333
2046,45.42,118.859998,0.933832083333333
2047,43.65,123.239997,0.940979916666667
2048,148.589996,240.989995,0.85286775
2049,155.879997,292.499995,0.8820275
2050,156.029997,306.659995,0.891199333333333
2051,154.709997,312.17999,0.895746333333333
2052,155.249996,328.109992,0.903722
2053,155.489998,324.449995,0.901527833333333
2054,155.759997,307.949995,0.892299666666667
2055,156.089995,303.509991,0.889288666666667
2056,161.549998,314.309996,0.889362416666667
2057,152.159999,284.189992,0.881573
2058,152.339996,278.339994,0.877197416666667
2059,156.689996,279.329994,0.872089583333333
2060,158.729993,264.839991,0.857493583333333
2061,88.47,197.579997,0.91324075
2062,46.44,151.829993,0.956172833333333
2063,43.2,130.83,0.948172
2064,50.85,116.639999,0.916584846153846
2065,42.63,99.749998,0.918749727272727
2066,45.6,116.759998,0.931087833333334
2067,46.35,105.419998,0.915397083333333
2068,46.68,106.169997,0.91540175
2069,45.21,119.879999,0.935619583333333
2070,44.91,105.869997,0.9204825
2071,45.21,122.969998,0.93808025
2072,149.309997,254.429998,0.863661583333333
2073,155.429998,288.059992,0.8799505
2074,155.579997,299.189993,0.887187916666667
2075,155.279997,311.639993,0.894961666666667
2076,155.939994,330.929993,0.904410666666667
2077,155.249996,320.339995,0.899806416666667
2078,155.159996,307.049993,0.892474583333333
2079,155.909994,301.769993,0.888416583333333
2080,162.449998,310.97999,0.886141416666667
2081,157.139996,282.449993,0.873864666666667
2082,159.839996,276.959993,0.866101666666667
2083,167.669996,266.759995,0.846484666666667
2084,170.129997,266.969993,0.843144583333333
2085,94.889999,198.899996,0.90328125
2086,50.31,148.949997,0.94754975
2087,48.96,122.849998,0.92767325
