Account,Date,kVARh,kWh,Power_Factor
26432071004,06/11/2014,3019.169953,6275.03987399999,0.905783756944444
26432071004,06/12/2014,3165.179944,6289.22986699999,0.901097260416667
26432071004,06/13/2014,2727.239951,6026.42988399999,0.916304982638889
26432071004,06/14/2014,1377.99,3523.469919,0.931381520833333
26432071004,06/15/2014,1309.86,3414.929935,0.93358275
26432071004,06/16/2014,3178.859952,6266.849865,0.897199309027777
26432071004,06/17/2014,2919.059951,6257.33986699999,0.912745388888889
26432071004,06/18/2014,3480.719935,6931.25985199999,0.898411458333334
26432071004,06/19/2014,3284.849938,6511.70986399999,0.899241309027778
26432071004,06/20/2014,2956.259952,5539.649887,0.888461333333333
26432071004,06/21/2014,1360.08,2906.729948,0.906286427083334
26432071004,06/22/2014,1268.16,2833.829954,0.912508690972223
26432071004,06/23/2014,3332.639936,6355.40986299999,0.890592128472222
26432071004,06/24/2014,3310.529926,6387.83984699999,0.895092201388889
26432071004,06/25/2014,3610.709924,6724.58984399999,0.884854690972223
26432071004,06/26/2014,3459.689932,6733.559842,0.893953809027778
26432071004,06/27/2014,3385.709939,6235.049857,0.882417743055555
26432071004,06/28/2014,1589.88,3363.419935,0.903190677083334
26432071004,06/29/2014,1646.85,3443.069945,0.902172590277778
26432071004,06/30/2014,3627.179949,6764.669844,0.883732142361111
26432071004,07/01/2014,3597.569937,6863.06982799999,0.888906927083333
26432071004,07/02/2014,3770.129915,7252.49983799999,0.889745506944445
26432071004,07/03/2014,3558.56994,6822.389848,0.890097479166666
26432071004,07/04/2014,1730.43,3690.629919,0.906080690972222
26432071004,07/05/2014,1546.26,3390.239936,0.909644368055555
26432071004,07/06/2014,1517.58,3388.769942,0.9127794375
26432071004,07/07/2014,3705.839921,6890.72984799999,0.884031541666667
26432071004,07/08/2014,3443.90993,6818.969857,0.896568979166667
26432071004,07/09/2014,3698.699929,7077.83983999999,0.888366826388889
26432071004,07/10/2014,3517.679946,6721.679856,0.891787930555556
26432071004,07/11/2014,3467.999937,6439.94987399999,0.885655027777778
26432071004,07/12/2014,1574.58,3470.549931,0.910987236111111
26432071004,07/13/2014,1503.66,3366.839939,0.913116170138888
26432071004,07/14/2014,3592.109921,6972.08986099999,0.893041704861111
26432071004,07/15/2014,3620.96993,7176.38984599999,0.896661208333334
26432071004,07/16/2014,3649.679931,7007.93985499999,0.890055666666667
26432071004,07/17/2014,3387.419932,6534.53985699999,0.893912222222223
26432071004,07/18/2014,3369.839948,6419.75986799999,0.891767597222223
26432071004,07/19/2014,1552.5,3632.87992,0.919613451388888
26432071004,07/20/2014,1453.95,3421.67992,0.920331642361111
26432071004,07/21/2014,3388.949943,6554.60984599999,0.892444670138889
26432071004,07/22/2014,3348.569934,6657.41985699999,0.897763527777778
26432071004,07/23/2014,3611.999916,6976.19985099999,0.891226291666667
26432071004,07/24/2014,3436.76993,6758.36985199999,0.8958958125
26432071004,07/25/2014,3336.539925,6237.149859,0.887993972222222
26432071004,07/26/2014,1600.65,3542.669926,0.911591194444445
26432071004,07/27/2014,1473.09,3340.469927,0.9149906875
26432071004,07/28/2014,3509.54994,6750.899872,0.890609086805556
26432071004,07/29/2014,3463.799936,6529.01985399999,0.888610177083333
26432071004,07/30/2014,3520.019931,6478.46985199999,0.882313020833334
26432071004,07/31/2014,3348.299941,6415.25985399999,0.892191013888889
26432071004,08/01/2014,3422.909926,6487.01985399999,0.889684493055556
26432071004,08/02/2014,1553.88,3539.159933,0.915852503472223
26432071004,08/03/2014,1440.48,3320.099936,0.917355326388889
26432071004,08/04/2014,3478.409925,6665.099844,0.891101656249999
26432071004,08/05/2014,3291.569947,6446.66985799999,0.895463715277778
26432071004,08/06/2014,3539.099934,6576.749855,0.883550496527778
26432071004,08/07/2014,3175.649931,6355.919893,0.900073076388889
26432071004,08/08/2014,3319.589932,6252.98984999999,0.889880052083334
26432071004,08/09/2014,1545.93,3511.469926,0.915477979166666
26432071004,08/10/2014,1468.35,3396.209934,0.917785753472223
26432071004,08/11/2014,3503.099942,6616.229863,0.886673725694445
26432071004,08/12/2014,3420.179928,6627.11986199999,0.894289229166667
26432071004,08/13/2014,3490.199929,6494.90985899999,0.885314375
26432071004,08/14/2014,3314.219929,6219.38986699999,0.889867767361111
26432071004,08/15/2014,2649.719961,5603.78988699999,0.905616253472222
26432071004,08/16/2014,1553.55,3555.659932,0.916320170138889
26432071004,08/17/2014,1461.99,3424.289925,0.9192835
26432071004,08/18/2014,3074.819954,6071.969885,0.894252003472222
26432071004,08/19/2014,3043.079951,6052.16985299999,0.897873520833334
26432071004,08/20/2014,3278.879945,6162.659863,0.887109215277779
26432071004,08/21/2014,3268.139942,6250.76986199999,0.892958965277778
26432071004,08/22/2014,3291.569931,6279.77986299999,0.891437704861111
26432071004,08/23/2014,1507.89,3573.299947,0.921417951388889
26432071004,08/24/2014,1419.93,3366.059926,0.921227739583334
26432071004,08/25/2014,3480.089934,6473.12986299999,0.884815034722222
26432071004,08/26/2014,3432.719938,6643.13985699999,0.893784760416667
26432071004,08/27/2014,3635.759925,6825.17984299999,0.885086902777778
26432071004,08/28/2014,3465.119925,6628.82983099999,0.890882725694444
26432071004,08/29/2014,3249.719942,6121.34987299999,0.888705704861111
26432071004,08/30/2014,1509.75,3591.569932,0.921815055555556
26432071004,08/31/2014,1459.05,3441.08992600001,0.920133590277779
26432071004,09/01/2014,3089.42995,4907.819907,0.855576847222222
26432071004,09/02/2014,3507.059919,6953.03983899999,0.896959822916667
26432071004,09/03/2014,3571.919929,6899.09984499999,0.890607444444445
26432071004,09/04/2014,3375.329932,6634.88984699999,0.896507107638889
26432071004,09/05/2014,3425.939946,6777.77985299998,0.897589746527778
26432071004,09/06/2014,2517.269967,4543.139907,0.8846111875
26432071004,09/07/2014,1458.9,3384.569944,0.918285399305556
26432071004,09/08/2014,3148.769949,6391.499876,0.90026853125
26432071004,09/09/2014,3230.609949,6282.44985799999,0.89493621875
26432071004,09/10/2014,3214.499938,6414.179852,0.899364315972222
26432071004,09/11/2014,3264.869941,6384.56986599999,0.897265621527777
26432071004,09/12/2014,1837.769985,5290.139888,0.941796135416666
26432071004,09/13/2014,1456.44,3496.229941,0.923442406249999
26432071004,09/14/2014,1316.1,3117.989936,0.920805479166667
26432071004,09/15/2014,1705.079999,4718.279903,0.935230201388889
26432071004,09/16/2014,1764.74999,5137.139889,0.941283569444444
26432071004,09/17/2014,2478.839961,5844.20986299999,0.920183506944445
26432071004,09/18/2014,1735.499996,4898.579876,0.939041760416667
26432071004,09/19/2014,1657.8,4758.719905,0.936561340277778
26432071004,09/20/2014,1372.98,2963.879944,0.907109659722222
26432071004,09/21/2014,1395.96,3234.95993,0.918148899305555
26432071004,09/22/2014,1789.199996,5078.069897,0.937904440972222
26432071004,09/23/2014,1708.589999,4680.809902,0.931828055555555
26432071004,09/24/2014,1789.799996,4941.209904,0.933372576388889
26432071004,09/25/2014,1969.229988,5326.67989,0.935263840277778
26432071004,09/26/2014,2041.559985,5355.38988099999,0.930355135416667
26432071004,09/27/2014,1780.65,3669.779931,0.899566684027779
26432071004,09/28/2014,1688.22,3415.709927,0.896463166666666
26432071004,09/29/2014,2751.779961,5851.46989199999,0.902518298611111
26432071004,09/30/2014,2039.069979,5370.47988299999,0.930091371527778
26432071004,10/01/2014,2080.289982,5531.69986699999,0.93125815625
26432071004,10/02/2014,2022.389975,5384.12988,0.930669503472222
26432071004,10/03/2014,1955.339984,5352.899886,0.93466540625
26432071004,10/04/2014,1632.72,3937.199921,0.923847541666667
26432071004,10/05/2014,1486.32,3427.169932,0.916833781249999
26432071004,10/06/2014,1835.159992,5083.799882,0.933468826388889
26432071004,10/07/2014,2038.199987,5426.909887,0.929596597222223
26432071004,10/08/2014,1932.029991,5231.369881,0.932178295138889
26432071004,10/09/2014,1733.91,4702.28988,0.932045048611111
26432071004,10/10/2014,1697.4,4836.5399,0.937366006944444
26432071004,10/11/2014,1254.06,2865.779949,0.916170784722222
26432071004,10/12/2014,1169.25,2711.789947,0.918418569444444
26432071004,10/13/2014,1386.48,2880.029943,0.901708104166666
26432071004,10/14/2014,1762.47,5355.449892,0.946548045138888
26432071004,10/15/2014,1780.589997,5404.43987899999,0.94581171875
26432071004,10/16/2014,1801.829992,5291.489874,0.943442118055556
26432071004,10/17/2014,1822.529991,5291.579902,0.942282215277779
26432071004,10/18/2014,1490.07,3373.199939,0.915045975694445
26432071004,10/19/2014,1248,2835.029947,0.915053690972222
26432071004,10/20/2014,1653.599989,4884.749894,0.942838340277778
26432071004,10/21/2014,1723.559999,5124.929895,0.943065965277777
26432071004,10/22/2014,1845.149997,5467.379891,0.941876263888888
26432071004,10/23/2014,1979.069987,5744.54988599999,0.942715506944444
26432071004,10/24/2014,1923.389983,5303.219896,0.9363288125
26432071004,10/25/2014,1319.58,2981.39995,0.915135020833333
26432071004,10/26/2014,1249.08,2860.319946,0.916730850694444
26432071004,10/27/2014,1674.149998,4817.519909,0.941008628472222
26432071004,10/28/2014,1652.67,4883.759898,0.942835690972222
26432071004,10/29/2014,1681.71,5208.449876,0.948992805555555
26432071004,10/30/2014,1719.689992,5058.17988,0.944902534722222
26432071004,10/31/2014,1617.3,4802.6399,0.944166135416667
26432071004,11/01/2014,1259.46,2965.379937,0.921724267361111
26432071004,11/02/2014,1134.405,2892.749961,0.931415076388888
26432071004,11/03/2014,1735.559988,5280.869901,0.946109295138888
26432071004,11/04/2014,1723.46999,4943.489905,0.941654954861112
26432071004,11/05/2014,1622.25,4889.60988100001,0.944251847222222
26432071004,11/06/2014,1740.449995,5135.039894,0.943194753472222
26432071004,11/07/2014,1648.799995,4897.079899,0.943646861111111
26432071004,11/08/2014,1290.24,3171.869945,0.928116319444444
26432071004,11/09/2014,1326.18,3119.879938,0.921043739583333
26432071004,11/10/2014,1665.51,5067.95989,0.947779364583334
26432071004,11/11/2014,1443.09,3418.769938,0.921358829861112
26432071004,11/12/2014,1825.469992,5480.759886,0.945710861111111
26432071004,11/13/2014,1829.039988,5268.299882,0.943217899305556
26432071004,11/14/2014,1720.799994,5051.279895,0.941714822916666
26432071004,11/15/2014,1292.55,3262.889941,0.930048829861112
26432071004,11/16/2014,1220.4,3066.359933,0.929287059027778
26432071004,11/17/2014,1799.159986,5558.129863,0.9465418125
26432071004,11/18/2014,1818.599986,5317.709881,0.941965493055556
26432071004,11/19/2014,1820.069987,5554.619881,0.946628305555555
26432071004,11/20/2014,1842.629985,5376.809892,0.943821211805556
26432071004,11/21/2014,1774.769988,5347.109888,0.945782815972223
26432071004,11/22/2014,1419.33,3354.119928,0.921556590277778
26432071004,11/23/2014,1488.72,3280.409942,0.910861305555555
26432071004,11/24/2014,2065.799972,5814.839871,0.937305475694445
26432071004,11/25/2014,1891.439988,5577.149872,0.943440934027778
26432071004,11/26/2014,1735.019998,4892.969905,0.93927990625
26432071004,11/27/2014,1538.01,3620.099922,0.921033545138889
26432071004,11/28/2014,1593.72,4076.09992,0.930499069444445
26432071004,11/29/2014,1376.16,3337.709921,0.925116614583333
26432071004,11/30/2014,1461.3,3252.659939,0.912293288194445
26432071004,12/01/2014,1915.319988,5249.789883,0.93383128125
26432071004,12/02/2014,1803.449985,5447.399878,0.945491878472222
26432071004,12/03/2014,1875.989983,5461.64987999999,0.941524322916666
26432071004,12/04/2014,1829.699994,5400.989898,0.943902472222222
26432071004,12/05/2014,1812.299989,5532.74989199999,0.946967347222222
26432071004,12/06/2014,1267.29,3258.809928,0.931557805555556
26432071004,12/07/2014,1143.81,3177.899951,0.940574520833334
26432071004,12/08/2014,1820.519986,6064.55986199999,0.953313298611111
26432071004,12/09/2014,1856.549985,5600.609884,0.945288645833333
26432071004,12/10/2014,1853.429989,5474.609868,0.943678333333334
26432071004,12/11/2014,1784.939987,5390.459867,0.946561413194444
26432071004,12/12/2014,1814.129985,5278.739879,0.942327055555556
26432071004,12/13/2014,1466.7,3299.699933,0.914793965277777
26432071004,12/14/2014,1376.7,3121.199945,0.915249847222221
26432071004,12/15/2014,1837.37999,5507.84986699999,0.942134173611112
26432071004,12/16/2014,1797.59998,5465.099882,0.946645881944446
26432071004,12/17/2014,1791.629983,5234.699878,0.942645434027778
26432071004,12/18/2014,1816.889983,5170.709891,0.939972274305556
26432071004,12/19/2014,1804.439989,5313.629887,0.94333871875
26432071004,12/20/2014,1414.08,3314.099935,0.920494618055555
26432071004,12/21/2014,1323.63,3150.749938,0.922034652777778
26432071004,12/22/2014,1867.949985,5478.35987699999,0.941743618055556
26432071004,12/23/2014,1846.049987,5165.06989199999,0.938810024305556
26432071004,12/24/2014,1780.319995,4576.709902,0.927062704861111
26432071004,12/25/2014,1790.97,3903.359906,0.909793378472223
26432071004,12/26/2014,1676.85,4786.139895,0.941915371527778
26432071004,12/27/2014,1412.04,3316.61993100001,0.920830770833333
26432071004,12/28/2014,1348.41,3233.519935,0.92316779861111
26432071004,12/29/2014,1704.989995,5059.559897,0.944332385416667
26432071004,12/30/2014,1734.269997,5155.91987,0.944537829861111
26432071004,12/31/2014,1702.049999,4748.309903,0.937088381944444
26432141005,01/01/2014,8144.669806,30976.64932,0.966076461805556
26432141005,01/02/2014,9439.55979199999,34920.599319,0.964661666666667
26432141005,01/03/2014,8671.28980899999,33841.859285,0.96829878125
26432141005,01/04/2014,7837.79983099999,32356.739298,0.971190458333332
26432141005,01/05/2014,8509.679812,32084.309253,0.965792503472222
26432141005,01/06/2014,9333.659774,33767.159237,0.963371762237763
26432141005,01/07/2014,9188.45980299999,35051.309185,0.966851602787456
26432141005,01/08/2014,9059.00978599999,36531.809026,0.970525975694444
26432141005,01/09/2014,9276.14978699999,36984.569076,0.969464965277778
26432141005,01/10/2014,9358.67979699999,36163.769124,0.9677254375
26432141005,01/11/2014,7452.59983999999,31051.319318,0.971330708333333
26432141005,01/12/2014,7681.559831,30176.0693,0.968262847222223
26432141005,01/13/2014,9281.90982399999,33749.189213,0.963844920138889
26432141005,01/14/2014,9073.889822,32669.579324,0.962995552083334
26432141005,01/15/2014,9340.46977899999,33384.689348,0.962383187500001
26432141005,01/16/2014,9286.739805,34096.199282,0.964638854166667
26432141005,01/17/2014,9224.099825,33384.569188,0.963564819444445
26432141005,01/18/2014,7383.449847,30016.439351,0.970105899305556
26432141005,01/19/2014,7159.19983,29610.989294,0.970902979166667
26432141005,01/20/2014,8130.05982699999,30713.309267,0.965705416666667
26432141005,01/21/2014,9274.01981699999,35229.239257,0.966655979166667
26432141005,01/22/2014,9503.93979,36499.259094,0.967483631944445
26432141005,01/23/2014,9547.85977399999,37641.629136,0.968936913194444
26432141005,01/24/2014,9351.71979100001,37599.359125,0.970342548611111
26432141005,01/25/2014,8170.55981599999,33508.019282,0.970789447916667
26432141005,01/26/2014,7854.98983899999,33456.749243,0.97262907986111
26432141005,01/27/2014,9444.209759,35912.369312,0.9668941875
26432141005,01/28/2014,9488.39980299999,37027.199239,0.968445357638889
26432141005,01/29/2014,9127.22980199999,36698.879215,0.970126760416667
26432141005,01/30/2014,9196.73979799999,36633.449197,0.969552541666666
26432141005,01/31/2014,9108.929807,34797.899181,0.96700325
26432141005,02/01/2014,7796.57982999999,30748.619322,0.968582638888889
26432141005,02/02/2014,7712.99982799999,30139.979326,0.967883670138889
26432141005,02/03/2014,8949.14979599999,35165.039266,0.968696524305556
26432141005,02/04/2014,8917.67982299999,34806.569213,0.968492864583333
26432141005,02/05/2014,9247.16975699999,34125.329196,0.964610871080139
26432141005,02/06/2014,9356.30979699999,35359.319167,0.965942940972222
26432141005,02/07/2014,9452.729823,35492.099218,0.96555521875
26432141005,02/08/2014,8366.759819,32446.499375,0.967249017361112
26432141005,02/09/2014,8214.20983099999,32220.80931,0.96785484375
26432141005,02/10/2014,9414.659791,35967.869245,0.966502097222223
26432141005,02/11/2014,9045.26981299999,36701.96919,0.970283923611112
26432141005,02/12/2014,9247.16980599999,36750.239162,0.968951427083333
26432141005,02/13/2014,8990.24979399999,36204.509261,0.97011153125
26432141005,02/14/2014,8994.389795,35099.609254,0.967820447916666
26432141005,02/15/2014,8122.199801,31726.169322,0.967974868055555
26432141005,02/16/2014,7920.77984999999,31959.569233,0.969807642361111
26432141005,02/17/2014,8298.02981499999,32386.979257,0.967847458333333
26432141005,02/18/2014,9428.81983299999,36433.529213,0.967342027777778
26432141005,02/19/2014,9177.449802,35637.509206,0.967854972222222
26432141005,02/20/2014,9411.599805,35523.239128,0.966488579861112
26432141005,02/21/2014,9718.169801,34816.469238,0.962778333333333
26432141005,02/22/2014,8034.29981299999,31095.599288,0.966987965277777
26432141005,02/23/2014,8877.449818,31246.499245,0.960624673611111
26432141005,02/24/2014,9826.55980999999,34446.149256,0.960759340277778
26432141005,02/25/2014,9731.54976599999,35269.259251,0.963375149305555
26432141005,02/26/2014,9537.929798,35797.949305,0.965554364583334
26432141005,02/27/2014,9355.16977999999,36407.969104,0.968235496527778
26432141005,02/28/2014,9339.62976,36307.469043,0.968105295138889
26432141005,03/01/2014,8038.07980999999,33002.579325,0.970987677083333
26432141005,03/02/2014,8044.889824,32085.449288,0.96897063888889
26432141005,03/03/2014,9672.41978199999,36023.399224,0.96506825
26432141005,03/04/2014,9839.12977,36824.249214,0.965494611111112
26432141005,03/05/2014,9540.38983799999,36419.489109,0.966869840277777
26432141005,03/06/2014,9498.53977199999,37268.969182,0.968749722222223
26432141005,03/07/2014,9724.169801,36125.219115,0.965323923611111
26432141005,03/08/2014,8902.619807,32340.359251,0.963567326388889
26432141005,03/09/2014,8077.49981499999,30434.999311,0.965470822463768
26432141005,03/10/2014,9768.02978299999,34969.379254,0.962240847222223
26432141005,03/11/2014,9871.28977899999,34646.039153,0.960817201388889
26432141005,03/12/2014,10034.009785,34300.559254,0.959129930555556
26432141005,03/13/2014,9889.019791,34755.569161,0.961399743055555
26432141005,03/14/2014,9707.72978999999,34956.179281,0.962815739583333
26432141005,03/15/2014,8125.19981999999,30841.13923,0.96598367013889
26432141005,03/16/2014,7696.37985199999,30965.429307,0.969280027777778
26432141005,03/17/2014,9515.24977799999,35389.619289,0.964872829861111
26432141005,03/18/2014,9342.95980999999,35786.579223,0.967284409722222
26432141005,03/19/2014,9634.31980799999,34762.769174,0.963329736111112
26432141005,03/20/2014,9401.66977699999,34415.519235,0.964152625
26432141005,03/21/2014,9111.629789,34298.429178,0.966232694444445
26432141005,03/22/2014,7735.01981899999,30206.729285,0.968000104166666
26432141005,03/23/2014,7920.20981099999,30080.009323,0.966208565972222
26432141005,03/24/2014,9405.389782,34773.689166,0.964482756944445
26432141005,03/25/2014,8781.119823,34592.699193,0.969026524305556
26432141005,03/26/2014,8746.979806,34359.299251,0.968856677083333
26432141005,03/27/2014,8770.04982399999,34521.329195,0.969039020833332
26432141005,03/28/2014,8934.65978399999,32752.679355,0.96423251388889
26432141005,03/29/2014,7100.789836,28873.469353,0.970126541666667
26432141005,03/30/2014,7023.239834,28372.169345,0.969708840277778
26432141005,03/31/2014,8610.17982,32654.96932,0.966454798611111
26432141005,04/01/2014,8874.53978499999,32973.899241,0.965466559027777
26432141005,04/02/2014,8693.669782,32976.08927,0.966681868055556
26432141005,04/03/2014,8387.69982699999,32323.919242,0.967697427083333
26432141005,04/04/2014,8561.249787,32082.149337,0.965667878472223
26432141005,04/05/2014,7155.269852,28258.469345,0.968570673611111
26432141005,04/06/2014,7196.39985499999,28293.419328,0.968009673611112
26432141005,04/07/2014,8824.64983299999,32080.289296,0.963510590277778
26432141005,04/08/2014,8743.079785,31300.289297,0.962467670138889
26432141005,04/09/2014,8478.68982599999,30885.779204,0.963584798611111
26432141005,04/10/2014,8509.859787,31496.219268,0.965092673611112
26432141005,04/11/2014,8475.779819,29739.269356,0.961226899305556
26432141005,04/12/2014,6439.769852,24816.329486,0.966508409722223
26432141005,04/13/2014,5987.399867,24178.109437,0.968744625
26432141005,04/14/2014,8128.31982499999,28833.989363,0.962054878472223
26432141005,04/15/2014,8312.999811,29005.889376,0.960247250000001
26432141005,04/16/2014,8829.23978199999,31274.699299,0.961707944444445
26432141005,04/17/2014,8728.079795,32199.389395,0.964991475694444
26432141005,04/18/2014,8655.869809,31880.339281,0.964859152777778
26432141005,04/19/2014,7531.889829,29374.289328,0.967778840277777
26432141005,04/20/2014,7567.559833,28969.589334,0.966305822916666
26432141005,04/21/2014,6825.899844,26655.98941,0.967701930555556
26432141005,04/22/2014,8615.699815,29710.019392,0.959782121527778
26432141005,04/23/2014,8512.46981199999,30320.36933,0.962240444444445
26432141005,04/24/2014,8454.929804,30738.089315,0.964218791666666
26432141005,04/25/2014,8389.919818,29902.199321,0.962444600694444
26432141005,04/26/2014,6808.01985699999,26812.379364,0.968605322916666
26432141005,04/27/2014,6686.549847,26747.789358,0.969242194444445
26432141005,04/28/2014,8589.29979899999,30744.299405,0.962828072916667
26432141005,04/29/2014,8454.71980299999,31575.869252,0.965622621527778
26432141005,04/30/2014,8575.01981099999,32264.759311,0.96544807986111
26432141005,05/01/2014,8474.609808,31878.389297,0.966160652777777
26432141005,05/02/2014,8458.079799,29755.229321,0.961498461805555
26432141005,05/03/2014,6994.61985,26036.699371,0.964072774305556
26432141005,05/04/2014,6856.469851,25947.149434,0.965162493055555
26432141005,05/05/2014,8483.849813,29661.569375,0.960891149305555
26432141005,05/06/2014,8816.99978299999,30530.519294,0.960422399305555
26432141005,05/07/2014,9269.69980499999,31279.739309,0.958248208333333
26432141005,05/08/2014,9458.939794,31034.759287,0.955543861111111
26432141005,05/09/2014,8988.02981399999,30956.21926,0.959978854166667
26432141005,05/10/2014,7445.909841,26921.84944,0.962499361111111
26432141005,05/11/2014,7524.53983,26807.489413,0.961387875000001
26432141005,05/12/2014,10408.529764,34385.069285,0.955875503472222
26432141005,05/13/2014,9042.749802,29859.269324,0.956589586805556
26432141005,05/14/2014,9336.929792,30602.189355,0.955472107638888
26432141005,05/15/2014,11281.679758,37842.059166,0.957461236111111
26432141005,05/16/2014,12716.849741,40186.049169,0.953070131944445
26432141005,05/17/2014,11712.539741,36648.08915,0.951692243055555
26432141005,05/18/2014,10309.979754,34039.10921,0.955990809027777
26432141005,05/19/2014,10688.549757,34083.14943,0.953368506944444
26432141005,05/20/2014,9609.14981599998,31112.309307,0.954521927083333
26432141005,05/21/2014,10629.839786,35172.629187,0.955739336805555
26432141005,05/22/2014,10406.489775,33196.739271,0.9533946875
26432141005,05/23/2014,10681.019744,34394.999298,0.954330569444445
26432141005,05/24/2014,8170.19980699999,28395.839299,0.959940569444444
26432141005,05/25/2014,8290.88982199999,28174.229375,0.958118840277777
26432141005,05/26/2014,9362.66979,32421.929337,0.959740579861111
26432141005,05/27/2014,10673.789779,34352.78925,0.954313940972222
26432141005,05/28/2014,9095.84978499999,30039.929357,0.955764100694445
26432141005,05/29/2014,8996.39982599999,29416.049319,0.955319065972222
26432141005,05/30/2014,9065.69981699999,28950.929297,0.953435420138888
26432141005,05/31/2014,7317.509835,25424.399448,0.959159770833333
26432141005,06/01/2014,7428.20983299999,25813.409409,0.959162677083333
26432141005,06/02/2014,11339.84975,36759.629209,0.954078159722223
26432141005,06/03/2014,12176.129758,38994.359111,0.953710579861112
26432141005,06/04/2014,11805.539737,38180.009075,0.954797378472222
26432141005,06/05/2014,11618.789742,37770.779172,0.955071114583333
26432141005,06/06/2014,11776.709727,37402.079185,0.953008350694444
26432141005,06/07/2014,10219.739801,35307.869172,0.959812805555555
26432141005,06/08/2014,10562.189745,35487.269092,0.957582097222222
26432141005,06/09/2014,11974.229738,38386.079101,0.953627364583333
26432141005,06/10/2014,12228.299724,39797.669096,0.955222840277778
26432141005,06/11/2014,12025.259742,39412.10911,0.956129506944444
26432141005,06/12/2014,12291.929747,39393.389088,0.954105791666666
26432141005,06/13/2014,12050.819734,38714.159197,0.954061364583334
26432141005,06/14/2014,10649.909751,35482.169178,0.956800472222222
26432141005,06/15/2014,10391.459784,34971.779191,0.95751054513889
26432141005,06/16/2014,12021.929733,39099.329043,0.955149854166667
26432141005,06/17/2014,12672.20971,40634.549142,0.95404860763889
26432141005,06/18/2014,13361.609714,42452.129083,0.95336340625
26432141005,06/19/2014,13233.419681,42774.778952,0.954832079861111
26432141005,06/20/2014,12227.90974,39437.789229,0.954577006944444
26432141005,06/21/2014,10297.049764,35259.959152,0.959076277777777
26432141005,06/22/2014,10337.039732,35063.009124,0.958484072916665
26432141005,06/23/2014,12005.339745,39159.419154,0.955485340277778
26432141005,06/24/2014,12278.459713,39868.349098,0.955333329861111
26432141005,06/25/2014,13451.429732,42611.309079,0.952795878472222
26432141005,06/26/2014,13375.58971,43350.839002,0.955137756944444
26432141005,06/27/2014,12667.229716,39765.299046,0.952028166666667
26432141005,06/28/2014,11194.64975,36958.289105,0.956128545138888
26432141005,06/29/2014,11796.119712,38273.279143,0.954758972222222
26432141005,06/30/2014,13585.049688,42692.908978,0.952105496527778
26432141005,07/01/2014,15305.069702,45653.578989,0.947570121527778
26432141005,07/02/2014,16725.299629,47475.50907,0.942030840277778
26432141005,07/03/2014,16398.899568,46723.648885,0.942927767361112
26432141005,07/04/2014,14828.939648,41940.118964,0.942152409722222
26432141005,07/05/2014,10406.909772,35791.649168,0.959218638888889
26432141005,07/06/2014,10355.06974,35870.939233,0.959781197916667
26432141005,07/07/2014,14993.009654,43726.979113,0.945908486111111
26432141005,07/08/2014,16584.3296,46231.798903,0.940120607638888
26432141005,07/09/2014,16271.939617,46233.148962,0.942282395833334
26432141005,07/10/2014,15967.349629,45477.838935,0.942911340277778
26432141005,07/11/2014,14248.709683,42998.909077,0.948096270833333
26432141005,07/12/2014,11593.829744,39061.85924,0.957953333333333
26432141005,07/13/2014,11387.27975,39056.729085,0.959350434027778
26432141005,07/14/2014,13514.339711,44032.199057,0.955806201388888
26432141005,07/15/2014,15659.939643,45945.749021,0.946444437500001
26432141005,07/16/2014,16696.919644,47027.668918,0.941788211805556
26432141005,07/17/2014,13929.869657,43342.858987,0.950976486111112
26432141005,07/18/2014,13106.669692,41938.799121,0.953941062499999
26432141005,07/19/2014,11679.209708,39162.089167,0.9575494375
26432141005,07/20/2014,11252.909738,38232.269095,0.958506708333333
26432141005,07/21/2014,12705.059699,41246.069093,0.955081638888889
26432141005,07/22/2014,13259.939674,43643.7890630001,0.956329736111111
26432141005,07/23/2014,14399.879653,45576.839022,0.953537079861111
26432141005,07/24/2014,13462.109677,43734.328997,0.955310545138889
26432141005,07/25/2014,12885.059659,41715.119047,0.9550688125
26432141005,07/26/2014,11294.609751,37707.809132,0.957519875
26432141005,07/27/2014,10853.15973,37223.729152,0.959284871527778
26432141005,07/28/2014,13134.569702,43586.789084,0.957278711805555
26432141005,07/29/2014,13169.609673,43426.198879,0.956755788194445
26432141005,07/30/2014,12825.779697,42258.29899,0.956368736111112
26432141005,07/31/2014,13153.259688,43535.669054,0.956903093749999
26432141005,08/01/2014,13388.789692,43951.618951,0.956175003472222
26432141005,08/02/2014,11810.969756,40215.659206,0.958786947916667
26432141005,08/03/2014,11259.959752,39346.559081,0.960769513888889
26432141005,08/04/2014,13276.139706,43582.408931,0.956213097222222
26432141005,08/05/2014,13633.679692,44297.399119,0.955445378472222
26432141005,08/06/2014,13327.979687,43512.478976,0.955758305555555
26432141005,08/07/2014,12477.809725,41371.76903,0.957246260416667
26432141005,08/08/2014,12188.729728,40093.379165,0.956414215277778
26432141005,08/09/2014,10416.719771,36869.819129,0.961509045138888
26432141005,08/10/2014,10689.32976,36821.489148,0.959552399305554
26432141005,08/11/2014,12311.189752,40644.569099,0.95665104513889
26432141005,08/12/2014,12410.249697,40975.799047,0.956583256944444
26432141005,08/13/2014,12905.759702,42479.939004,0.956241475694445
26432141005,08/14/2014,12357.989732,40397.369076,0.955653236111111
26432141005,08/15/2014,12351.419715,40159.229172,0.955527291666667
